id,user,uid,version,changeset,timestamp
426270427,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:20Z
426270428,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:20Z
426270429,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:21Z
426270430,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:21Z
426270431,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:21Z
426270432,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:21Z
426270433,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:21Z
426270434,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270435,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270436,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270437,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270438,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270439,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270440,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270441,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:22Z
426270442,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270443,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270444,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270445,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270446,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270447,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270448,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270449,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:23Z
426270450,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270451,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270452,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270453,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270454,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270455,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270456,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270457,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:24Z
426270458,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:25Z
426270459,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:25Z
426270460,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:25Z
426270461,Peter Dobratz,81676,1,40172507,2016-06-21T06:01:25Z
426431361,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:21Z
426431363,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:21Z
426431368,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:21Z
426431371,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:21Z
426431377,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:21Z
426431383,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431389,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431395,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431400,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431407,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431413,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431418,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:22Z
426431423,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:23Z
426431428,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:23Z
426431432,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:23Z
426431435,Peter Dobratz,81676,1,40189544,2016-06-21T20:02:23Z
426849047,Brett_Ham,3735764,1,40239928,2016-06-23T17:26:35Z
426849404,Brett_Ham,3735764,1,40240016,2016-06-23T17:30:37Z
426849406,Brett_Ham,3735764,1,40240016,2016-06-23T17:30:37Z
426849408,Brett_Ham,3735764,1,40240016,2016-06-23T17:30:37Z
426849411,Brett_Ham,3735764,1,40240016,2016-06-23T17:30:38Z
426849414,Brett_Ham,3735764,1,40240016,2016-06-23T17:30:38Z
426850617,Brett_Ham,3735764,1,40240207,2016-06-23T17:38:44Z
426858286,Brett_Ham,3735764,1,40241360,2016-06-23T18:24:16Z
426858288,Oregon On Demand,5168497,2,51659716,2017-09-02T04:06:12Z
426858289,cwilley106,4048366,3,57461465,2018-03-23T15:47:54Z
426858290,Brett_Ham,3735764,2,48177226,2017-04-26T22:36:11Z
426859656,Brett_Ham,3735764,1,40241570,2016-06-23T18:31:23Z
426859657,Brett_Ham,3735764,2,40242317,2016-06-23T18:58:20Z
426859658,Brett_Ham,3735764,1,40241570,2016-06-23T18:31:23Z
426872515,Brett_Ham,3735764,1,40242554,2016-06-23T19:06:30Z
426887579,Brett_Ham,3735764,1,40244051,2016-06-23T20:06:38Z
426887580,Brett_Ham,3735764,2,40244782,2016-06-23T20:38:12Z
426896744,Brett_Ham,3735764,1,40244782,2016-06-23T20:38:10Z
426896745,Brett_Ham,3735764,1,40244782,2016-06-23T20:38:11Z
426896747,Brett_Ham,3735764,1,40244782,2016-06-23T20:38:11Z
426900456,Brett_Ham,3735764,1,40245215,2016-06-23T21:00:27Z
426900457,Brett_Ham,3735764,1,40245215,2016-06-23T21:00:27Z
426902400,Brett_Ham,3735764,1,40245432,2016-06-23T21:10:59Z
426902401,Brett_Ham,3735764,1,40245432,2016-06-23T21:10:59Z
426902402,Brett_Ham,3735764,1,40245432,2016-06-23T21:10:59Z
427104919,baradam,331031,2,42068012,2016-09-10T22:06:11Z
427111097,Brett_Ham,3735764,1,40272198,2016-06-24T21:34:13Z
427111100,Brett_Ham,3735764,1,40272198,2016-06-24T21:34:13Z
427111102,Oregon On Demand,5168497,2,51657781,2017-09-01T23:05:41Z
427111105,Oregon On Demand,5168497,2,51657781,2017-09-01T23:05:41Z
427111107,Oregon On Demand,5168497,2,51657781,2017-09-01T23:05:41Z
427111678,Brett_Ham,3735764,1,40272269,2016-06-24T21:38:06Z
427114667,Brett_Ham,3735764,1,40272656,2016-06-24T22:04:19Z
427235751,Brett_Ham,3735764,1,40286036,2016-06-25T17:50:35Z
427236371,Brett_Ham,3735764,1,40286120,2016-06-25T17:54:38Z
427236372,Brett_Ham,3735764,1,40286120,2016-06-25T17:54:38Z
427236373,Brett_Ham,3735764,1,40286120,2016-06-25T17:54:38Z
427237344,Peter Dobratz,81676,2,53084325,2017-10-19T23:13:27Z
427238005,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238006,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238007,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238008,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238009,Brett_Ham,3735764,2,46090982,2017-02-14T21:37:16Z
427238010,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238011,Brett_Ham,3735764,1,40286354,2016-06-25T18:06:30Z
427238945,Brett_Ham,3735764,1,40286475,2016-06-25T18:13:29Z
427238946,Oregon On Demand,5168497,2,51392379,2017-08-24T01:19:20Z
427305322,Brett_Ham,3735764,1,40291803,2016-06-26T00:03:43Z
427305323,Brett_Ham,3735764,1,40291803,2016-06-26T00:03:43Z
427305766,snopas24,5511090,2,65770837,2018-12-26T00:13:39Z
427305768,snopas24,5511090,2,65770837,2018-12-26T00:13:37Z
427648444,Brett_Ham,3735764,1,40326930,2016-06-27T18:03:40Z
427648445,Brett_Ham,3735764,1,40326930,2016-06-27T18:03:41Z
427648446,Brett_Ham,3735764,2,48105992,2017-04-25T00:51:01Z
427648863,Brett_Ham,3735764,1,40326954,2016-06-27T18:05:18Z
427648864,Brett_Ham,3735764,3,48105992,2017-04-25T00:51:02Z
427649227,Brett_Ham,3735764,1,40327000,2016-06-27T18:08:04Z
427649228,Brett_Ham,3735764,1,40327000,2016-06-27T18:08:04Z
427649229,Brett_Ham,3735764,1,40327000,2016-06-27T18:08:04Z
427649230,Brett_Ham,3735764,1,40327000,2016-06-27T18:08:04Z
427649232,snopas24,5511090,3,54312476,2017-12-03T22:58:02Z
427649969,Brett_Ham,3735764,1,40327127,2016-06-27T18:15:00Z
427651255,Brett_Ham,3735764,1,40327315,2016-06-27T18:24:22Z
427651256,Brett_Ham,3735764,1,40327315,2016-06-27T18:24:22Z
427651257,Brett_Ham,3735764,1,40327315,2016-06-27T18:24:22Z
427651258,Brett_Ham,3735764,1,40327315,2016-06-27T18:24:22Z
427652820,Brett_Ham,3735764,1,40327493,2016-06-27T18:30:42Z
427652821,Brett_Ham,3735764,1,40327493,2016-06-27T18:30:42Z
427654720,Brett_Ham,3735764,1,40327730,2016-06-27T18:40:23Z
427655512,Brett_Ham,3735764,1,40327914,2016-06-27T18:46:50Z
427668759,Brett_Ham,3735764,1,40328258,2016-06-27T19:01:47Z
427668761,Brett_Ham,3735764,1,40328258,2016-06-27T19:01:47Z
427668763,Brett_Ham,3735764,1,40328258,2016-06-27T19:01:47Z
427668765,Brett_Ham,3735764,2,68434826,2019-03-23T05:19:07Z
427668766,Brett_Ham,3735764,3,68434842,2019-03-23T05:20:31Z
427668768,Oregon On Demand,5168497,2,51653515,2017-09-01T19:18:04Z
427668771,Oregon On Demand,5168497,2,51653515,2017-09-01T19:18:04Z
427676275,Brett_Ham,3735764,1,40329469,2016-06-27T19:56:29Z
427676276,Brett_Ham,3735764,1,40329469,2016-06-27T19:56:30Z
427676277,Brett_Ham,3735764,1,40329469,2016-06-27T19:56:30Z
427676278,Brett_Ham,3735764,1,40329469,2016-06-27T19:56:30Z
427676420,Brett_Ham,3735764,1,40329489,2016-06-27T19:57:45Z
427676421,Brett_Ham,3735764,1,40329489,2016-06-27T19:57:45Z
427677974,Brett_Ham,3735764,1,40329578,2016-06-27T20:02:31Z
427677975,Brett_Ham,3735764,1,40329578,2016-06-27T20:02:31Z
427677977,Brett_Ham,3735764,1,40329578,2016-06-27T20:02:31Z
427677978,Brett_Ham,3735764,2,45670223,2017-01-31T01:18:25Z
427683590,Brett_Ham,3735764,1,40329727,2016-06-27T20:11:18Z
427683591,Brett_Ham,3735764,1,40329727,2016-06-27T20:11:18Z
427683592,Brett_Ham,3735764,1,40329727,2016-06-27T20:11:18Z
427683593,Brett_Ham,3735764,1,40329727,2016-06-27T20:11:18Z
427685579,Brett_Ham,3735764,1,40329986,2016-06-27T20:24:36Z
427685928,Brett_Ham,3735764,2,40330091,2016-06-27T20:30:08Z
427686172,Brett_Ham,3735764,1,40330091,2016-06-27T20:30:08Z
427686173,cwilley106,4048366,3,57435048,2018-03-22T19:34:32Z
427687511,Brett_Ham,3735764,1,40330368,2016-06-27T20:43:56Z
427687512,Brett_Ham,3735764,1,40330368,2016-06-27T20:43:57Z
427687513,Oregon On Demand,5168497,2,51653515,2017-09-01T19:18:05Z
427687514,Brett_Ham,3735764,5,71846366,2019-07-03T06:42:37Z
427696503,Brett_Ham,3735764,1,40331738,2016-06-27T21:51:28Z
427696505,Brett_Ham,3735764,1,40331738,2016-06-27T21:51:28Z
427696508,Brett_Ham,3735764,1,40331738,2016-06-27T21:51:28Z
427698122,Brett_Ham,3735764,1,40332071,2016-06-27T22:07:37Z
427698129,Brett_Ham,3735764,1,40332071,2016-06-27T22:07:37Z
427698132,Brett_Ham,3735764,1,40332071,2016-06-27T22:07:37Z
427704740,baradam,331031,2,42484660,2016-09-28T04:03:56Z
427704745,baradam,331031,2,42484660,2016-09-28T04:03:57Z
427921292,Brett_Ham,3735764,1,40356282,2016-06-29T01:40:28Z
427921293,Brett_Ham,3735764,1,40356282,2016-06-29T01:40:28Z
428040272,Madeline Steele,3645536,1,40371951,2016-06-29T16:58:40Z
428762440,MapperMudkip,8420564,5,65895868,2018-12-30T20:09:14Z
428834960,roadgeek99,1442206,1,40451481,2016-07-03T04:45:49Z
428834961,roadgeek99,1442206,1,40451481,2016-07-03T04:45:49Z
428835383,roadgeek99,1442206,1,40451510,2016-07-03T04:53:24Z
428851752,Christoph Lotz,47978,2,57922337,2018-04-08T20:17:04Z
428851753,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851754,MapperMudkip,8420564,4,65897608,2018-12-30T20:50:35Z
428851755,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851756,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851757,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851758,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851759,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851760,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851761,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:46Z
428851762,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851763,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851764,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851765,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851766,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851767,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851768,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851769,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851770,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851771,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851772,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851773,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851774,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851775,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851776,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851777,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851778,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851779,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:47Z
428851780,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851781,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851782,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851783,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851784,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851785,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851786,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851787,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851788,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851789,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851790,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851791,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
428851792,Peter Dobratz,81676,1,40452722,2016-07-03T07:17:48Z
429001050,b-jazz,5800005,2,67248100,2019-02-16T08:25:07Z
429001051,b-jazz,5800005,2,67263301,2019-02-16T21:04:16Z
429001052,Peter Dobratz,81676,2,43663943,2016-11-15T08:27:15Z
429001053,Timothy Smith,115918,3,72705923,2019-07-26T23:21:59Z
429001054,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:24Z
429001055,b-jazz,5800005,2,67258865,2019-02-16T17:43:33Z
429001056,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001057,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001058,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001059,Peter Dobratz,81676,2,40472618,2016-07-04T07:39:42Z
429001060,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001061,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001062,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001063,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001064,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001065,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:25Z
429001066,neiljp,605122,2,66889310,2019-02-04T00:28:36Z
429001067,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:26Z
429001068,Peter Dobratz,81676,1,40468422,2016-07-04T00:18:26Z
429353444,Peter Dobratz,81676,1,40505934,2016-07-05T18:12:43Z
429353445,Peter Dobratz,81676,1,40505934,2016-07-05T18:12:44Z
429353446,Peter Dobratz,81676,1,40505934,2016-07-05T18:12:44Z
429353447,Peter Dobratz,81676,1,40505934,2016-07-05T18:12:44Z
429353448,Peter Dobratz,81676,1,40505934,2016-07-05T18:12:44Z
429384479,TheDutchMan13,1330847,2,49235972,2017-06-04T08:40:54Z
429392454,Grant Humphries,393906,1,40511320,2016-07-05T22:45:42Z
429392455,Grant Humphries,393906,1,40511320,2016-07-05T22:45:42Z
429392456,Grant Humphries,393906,1,40511320,2016-07-05T22:45:42Z
429402042,Brett_Ham,3735764,1,40512194,2016-07-06T00:30:43Z
429402043,Brett_Ham,3735764,1,40512194,2016-07-06T00:30:44Z
429699893,Brett_Ham,3735764,1,40546899,2016-07-07T16:46:15Z
429701461,Brett_Ham,3735764,1,40547058,2016-07-07T16:50:53Z
429723612,Brett_Ham,3735764,2,57251911,2018-03-16T20:08:31Z
429730775,TheDutchMan13,1330847,2,49235972,2017-06-04T08:40:54Z
429731895,Brett_Ham,3735764,2,49409441,2017-06-09T22:40:14Z
429732896,Brett_Ham,3735764,2,45701634,2017-01-31T23:47:39Z
429790847,roadgeek99,1442206,1,40559872,2016-07-08T03:54:17Z
429790848,roadgeek99,1442206,1,40559872,2016-07-08T03:54:17Z
432809327,MikeN,135163,1,40980101,2016-07-23T21:46:07Z
433179817,Brett_Ham,3735764,3,45697251,2017-01-31T20:41:17Z
433184236,Brett_Ham,3735764,1,41025259,2016-07-25T23:34:35Z
433184237,Brett_Ham,3735764,1,41025259,2016-07-25T23:34:35Z
433184539,Brett_Ham,3735764,2,56950828,2018-03-06T22:37:38Z
433184540,Brett_Ham,3735764,1,41025317,2016-07-25T23:38:35Z
433184541,Brett_Ham,3735764,2,56950828,2018-03-06T22:37:38Z
433184772,Brett_Ham,3735764,3,48985989,2017-05-25T22:54:33Z
436958633,Brett_Ham,3735764,1,41419824,2016-08-12T22:15:12Z
440499797,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499799,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499801,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499803,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499804,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499805,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499806,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499807,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:23Z
440499808,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499809,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499811,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499813,Edward,364,2,52335846,2017-09-24T18:29:29Z
440499814,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499815,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499816,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499817,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:24Z
440499823,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:25Z
440499824,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:25Z
440499826,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:25Z
440499827,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:25Z
440499829,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:25Z
440499831,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499832,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499833,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499834,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499835,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499836,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499851,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:26Z
440499859,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:27Z
440499864,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:27Z
440499866,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:27Z
440499867,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:27Z
440499871,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:27Z
440499873,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:28Z
440499877,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:28Z
440499878,Peter Dobratz,81676,1,41892187,2016-09-03T16:36:28Z
441370535,cowdog,3125856,1,41993494,2016-09-08T03:48:02Z
441370536,cowdog,3125856,1,41993494,2016-09-08T03:48:02Z
441370537,cowdog,3125856,1,41993494,2016-09-08T03:48:02Z
441370538,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370539,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370540,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370541,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370542,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370543,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370544,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370546,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370547,cowdog,3125856,3,43181857,2016-10-26T04:48:13Z
441370548,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370549,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370550,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441370551,cowdog,3125856,1,41993494,2016-09-08T03:48:03Z
441375514,cowdog,3125856,1,41994149,2016-09-08T05:07:44Z
441375515,cowdog,3125856,1,41994149,2016-09-08T05:07:44Z
441375516,cowdog,3125856,1,41994149,2016-09-08T05:07:44Z
441375517,cowdog,3125856,1,41994149,2016-09-08T05:07:44Z
441375519,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375521,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375523,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375524,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375527,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375530,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375531,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375533,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375534,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375535,cowdog,3125856,1,41994149,2016-09-08T05:07:45Z
441375537,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375538,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375539,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375540,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375541,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375542,cowdog,3125856,2,52398303,2017-09-26T21:43:56Z
441375543,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441375544,cowdog,3125856,1,41994149,2016-09-08T05:07:46Z
441559117,cowdog,3125856,1,42017380,2016-09-09T05:32:57Z
441559118,cowdog,3125856,1,42017380,2016-09-09T05:32:57Z
441559119,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559120,KR-KRKR-KR,4847896,2,47078666,2017-03-22T20:43:53Z
441559121,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559122,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559123,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559124,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559125,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559126,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559127,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559128,b-jazz,5800005,2,67247858,2019-02-16T08:10:24Z
441559129,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559130,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559131,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559132,cowdog,3125856,1,42017380,2016-09-09T05:32:58Z
441559133,cowdog,3125856,1,42017380,2016-09-09T05:32:59Z
441559134,cowdog,3125856,1,42017380,2016-09-09T05:32:59Z
441559135,cowdog,3125856,1,42017380,2016-09-09T05:32:59Z
441846012,baradam,331031,1,42067925,2016-09-10T21:57:39Z
441846015,baradam,331031,1,42067925,2016-09-10T21:57:40Z
441846016,Peter Dobratz,81676,2,53193569,2017-10-23T23:17:51Z
442491717,Madeline Steele,3645536,2,43022969,2016-10-20T00:52:05Z
443242488,cowdog,3125856,2,58053445,2018-04-13T05:18:26Z
443317538,Moonfire,706005,1,42289858,2016-09-20T06:00:21Z
443317539,roadgeek99,1442206,3,70793136,2019-05-31T05:20:32Z
443453357,cowdog,3125856,2,50678026,2017-07-29T18:37:30Z
444098004,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:14Z
444098005,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:14Z
444098006,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:14Z
444098007,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:14Z
444098008,Timothy Smith,115918,2,71772751,2019-07-01T06:27:35Z
444098009,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:14Z
444098010,b-jazz,5800005,2,67258902,2019-02-16T17:44:55Z
444098011,Timothy Smith,115918,3,71772751,2019-07-01T06:27:35Z
444098012,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098013,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098014,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098015,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098016,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098017,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:15Z
444098018,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:16Z
444098019,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:16Z
444098020,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:16Z
444098021,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:16Z
444098022,Timothy Smith,115918,3,71772751,2019-07-01T06:27:35Z
444098023,Timothy Smith,115918,3,71772751,2019-07-01T06:27:35Z
444098024,b-jazz,5800005,2,67248137,2019-02-16T08:27:07Z
444098025,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098026,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098027,Luis36995,1829683,2,44575389,2016-12-21T21:27:34Z
444098028,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098029,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098031,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098032,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444098033,Peter Dobratz,81676,1,42399592,2016-09-24T06:33:17Z
444681232,baradam,331031,1,42484660,2016-09-28T04:03:49Z
